0.82835902994548 2777.38413412353 9880.465999346
0.802112480445445 2980.35247164669 9850.55391516466
0.827057010290942 2759.61448803061 9853.15284481063
0.762645419387593 3195.77806392638 9731.54162207076
0.787529709197022 3067.62626790895 9809.32462094814
0.836836570365086 2676.60075398293 9858.73713064474
0.701395071378768 3400.7917066507 9395.02677708494
0.731822897497461 3319.50209321071 9563.49858412342
0.764873719249055 3194.2898975168 9737.22240047492
0.8252558164822 2762.35334541298 9844.7278880031
0.615531728972034 3477.74524804649 8707.53305237852
0.620548288300651 3485.89925644396 8755.35301213215
0.614419261759312 3492.06948641827 8706.95088669758
0.623877854102349 3489.99356545926 8787.47247577509
0.880812259607666 2166.68784511263 9718.44828009523
